Date,AQI
2018-09-02,52.62857142857143
2018-09-09,40.028571428571425
2018-09-16,31.342857142857145
2018-09-23,25.400000000000002
2018-09-30,27.25714285714286
2018-10-07,34.77142857142858
2018-10-14,25.185714285714287
2018-10-21,24.514285714285712
2018-10-28,23.628571428571426
2018-11-04,34.371428571428574
2018-11-11,26.08571428571429
2018-11-18,31.742857142857144
2018-11-25,39.25714285714285
2018-12-02,31.614285714285717
2018-12-09,34.08571428571428
2018-12-16,46.800000000000004
2018-12-23,37.714285714285715
2018-12-30,39.17142857142857
2019-01-06,45.08571428571429
2019-01-13,35.857142857142854
2019-01-20,44.628571428571426
2019-01-27,37.57142857142857
2019-02-03,51.457142857142856
2019-02-10,39.68571428571429
2019-02-17,37.114285714285714
2019-02-24,36.2
2019-03-03,37.51428571428572
2019-03-10,45.25714285714285
2019-03-17,39.51428571428572
2019-03-24,37.65714285714286
2019-03-31,41.17142857142857
2019-04-07,37.05714285714286
2019-04-14,37.028571428571425
2019-04-21,37.8
2019-04-28,31.914285714285718
2019-05-05,38.45714285714286
2019-05-12,32.65714285714285
2019-05-19,36.228571428571435
2019-05-26,34.857142857142854
2019-06-02,40.857142857142854
2019-06-09,41.31428571428571
2019-06-16,31.542857142857144
2019-06-23,31.37142857142857
2019-06-30,57.85714285714287
2019-07-07,54.51428571428572
2019-07-14,48.77142857142858
2019-07-21,58.542857142857144
2019-07-28,46.25714285714286
2019-08-04,59.39999999999999
2019-08-11,38.371428571428574
2019-08-18,43.971428571428575
2019-08-25,38.31428571428571
2019-09-01,35.22857142857143
2019-09-08,31.599999999999998
2019-09-15,34.65714285714286
2019-09-22,42.42857142857143
2019-09-29,37.94285714285714
2019-10-06,28.657142857142862
2019-10-13,25.428571428571427
2019-10-20,29.97142857142857
2019-10-27,33.31428571428571
2019-11-03,24.942857142857147
2019-11-10,30.77142857142857
2019-11-17,36.31428571428572
2019-11-24,29.54285714285714
2019-12-01,34.542857142857144
2019-12-08,30.485714285714284
2019-12-15,35.77142857142857
2019-12-22,42.25714285714286
2019-12-29,55.45714285714286
2020-01-05,22.1
2020-01-05,44.64
2020-01-12,42.285714285714285
2020-01-19,40.542857142857144
2020-01-26,43.91428571428571
2020-02-02,37.628571428571426
2020-02-09,39.57142857142857
2020-02-16,35.68571428571429
2020-02-23,38.714285714285715
2020-03-01,37.08571428571429
2020-03-08,36.228571428571435
2020-03-15,36.057142857142864
2020-03-22,32.82857142857143
2020-03-29,31.742857142857144
2020-04-05,31.11428571428571
2020-04-12,35.6
2020-04-19,36.171428571428564
2020-04-26,32.142857142857146
2020-05-03,34.31428571428571
2020-05-10,31.88571428571429
2020-05-17,37.34285714285714
2020-05-24,31.714285714285715
2020-05-31,25.14285714285714
2020-06-07,41.199999999999996
2020-06-14,42.65714285714285
2020-06-21,30.142857142857142
2020-06-28,51.114285714285714
2020-07-05,45.51428571428572
2020-07-12,34.357142857142854
2020-07-19,39.714285714285715
2020-07-26,55.08571428571429
2020-08-02,61.14285714285713
2020-08-09,44.857142857142854
2020-08-16,47.971428571428575
2020-08-23,39.142857142857146
2020-08-30,37.34285714285715
2020-09-06,33.08571428571428
2020-09-13,25.514285714285712
2020-09-20,23.971428571428568
2020-09-27,40.77142857142858
2020-10-04,17.816666666666666
